id,highlight,beneficiarystate,schemeshorttitle,level,schemefor,nodalministryname,schemecategory,schemename,schemeclosedate,priority,slug,briefdescription,tags,upload_date
LaHZF5gBXu-iUKXqVnjI,{},['Bihar'],BDY,State,Individual,,"['Agriculture,Rural & Environment']",Bhraman - Darshan Yojana,,1.0,bdy,"The ""Bhraman-Darshan Yojana"" was launched by the Animal and Fisheries Resources Department, Government of Bihar aims to educate fish farmers in Bihar about the latest fisheries techniques through organized excursions, enabling them to adopt and implement these technologies in their water source.....","['Opportunities', 'Fish Farmer', 'Technologies']",2025-11-26T22:18:29.576638
hxe9F5gB5uF80_MGZ5EY,{},['Tamil Nadu'],VCFRSK,State,Individual,,"['Agriculture,Rural & Environment']",Visit of Contract Farming Farmers to the Research Stations in Karnataka,,1.0,vcfrsk,"The scheme “Visit of Contract Farming Farmers to the Research Stations in Karnataka” facilitates visits for contract farming farmers to research stations across Karnataka to gain agricultural knowledge. Financial support is provided for a 3-day visit.
","['Agriculture', 'Farmer', 'Contract Farming', 'Research Stations Visit']",2025-11-26T22:18:29.576638
kqG9F5gBXu-iUKXqaXaQ,{},['Tamil Nadu'],DOG,State,Individual,,"['Agriculture,Rural & Environment']",Distribution of Gypsum,,1.0,dog,"The “Distribution of Gypsum” scheme provides a subsidy to farmers cultivating Pulses crops, covering 50% of the cost of gypsum material and transportation costs.

",[],2025-11-26T22:18:29.576638
gKG9F5gBXu-iUKXqY3ZA,{},['Tamil Nadu'],POFACS,State,Individual,,"['Agriculture,Rural & Environment']",Production of Foundation and Certified Seeds,,1.0,pofacs,"The ""Production of Foundation and Certified Seeds"" scheme, provides subsidy to farmers who produce and supply Foundation and Certified seeds to the Department of Agriculture.
","['Agriculture', 'Farmer', 'Certified Seeds', 'Seed Production', 'Foundation Seeds']",2025-11-26T22:18:29.576638
gxe9F5gB5uF80_MGZpGl,{},['Tamil Nadu'],TFPPT,State,Individual,,"['Agriculture,Rural & Environment']",Training of Farmers on Pulses Production Technologies,,1.0,tfppt,"The “Training of Farmers on Pulses Production Technologies” scheme aims to educate farmers on advanced pulses production technologies to enhance crop yield.
","['Agriculture', 'Farmer', 'Pulses Production', 'Training']",2025-11-26T22:18:29.576638
eKG9F5gBXu-iUKXqYnYu,{},['Tamil Nadu'],DOMAFOC,State,Individual,,"['Agriculture,Rural & Environment']",Distribution of Minikits At Free of Cost,,1.0,domafoc,"The ""Distribution of Minikits at Free of Cost"" scheme provides subsidies for minikits to maize-growing farmers in some of the selected districts of Tamil Nadu.

","['Agriculture', 'Farmer', 'Minikits', 'Subsidy']",2025-11-26T22:18:29.576638
rca9F5gB0AGc0F0ibTVX,{},['Tamil Nadu'],DORPO,State,Individual,,"['Agriculture,Rural & Environment']",Distribution of Rhizobium Packets-Oilseeds,,1.0,dorpo,"The “Distribution of Rhizobium Packets-Oilseeds” scheme provides a subsidy on the cost of Rhizobium, to eligible farmers who produce and supply Foundation and Certified Class seeds.
","['Agriculture', 'Farmer', 'Rhizobium', 'Oilseeds', 'Subsidy']",2025-11-26T22:18:29.576638
HqE7GJgBXu-iUKXqJHkY,{},['Bihar'],PVY,State,Individual,,"['Agriculture,Rural & Environment']",Phool Vikash Yojana,,1.0,fvy,The scheme aims to provide financial benefits to farmers for the cultivation of marigold flowers. It is available in 15 districts of the state and offers a 50% subsidy for up to 4 hectares.,"['Agriculture', 'Subsidy', 'Plant Supply', 'Financial Assistance', 'Flower Development']",2025-11-26T22:18:29.576638
GsY7GJgB0AGc0F0iJDgp,{},['Bihar'],CVYB,State,Individual,,"['Agriculture,Rural & Environment']",Chai Vikas Yojana,,1.0,cvyb,"The scheme aims to offer subsidies for planting materials, horticultural machinery, and related resources to support tea farmers.

","['Agriculture', 'Subsidy', 'Seed Supply', 'Financial Assistance', 'Tea Development']",2025-11-26T22:18:29.576638
HcY7GJgB0AGc0F0iJDib,{},['Bihar'],MBYB,State,Individual,,"['Agriculture,Rural & Environment']",Makhana Beej Vitaran,,1.0,mbyb,The scheme aims to boost farmers' income by improving the production and productivity of Makhana in 11 districts of Bihar through the distribution of high-quality seeds at subsidized rates.,"['Agriculture', 'Subsidy', 'Seed Supply', 'Financial Assistance', 'Makhana Seed Distribution']",2025-11-26T22:18:29.576638
-xc7GJgB5uF80_MGJpMY,{},['Bihar'],MBYPVY,State,Individual,,"['Agriculture,Rural & Environment']",Mukhyamantri Bagwani Mission: Papita Vikas Yojana,,1.0,mbypvy,"The Scheme aims to expand plantain cultivation across all districts in Bihar. Farmers can receive subsidies for up to 10 acres and access high-quality tissue-cultured plants for cultivation.
","['Agriculture', 'Subsidy', 'Plant Supply', 'Financial Assistance', 'Papaya Development']",2025-11-26T22:18:29.576638
_Bc7GJgB5uF80_MGJpMj,{},['Bihar'],MBYKVY,State,Individual,,"['Agriculture,Rural & Environment']",Mukhyamantri Bagwani Mission: Kela Vikas Yojana,,1.0,mbykvy,"The Scheme aims to expand plantain cultivation across 15 districts in Bihar. Farmers can receive subsidies for up to 10 acres and access high-quality tissue-cultured plants for cultivation.
","['Agriculture', 'Subsidy', 'Plant Supply', 'Financial Assistance', 'Banana Development']",2025-11-26T22:18:29.576638
JKE7GJgBXu-iUKXqKHmY,{},['Bihar'],MNNY,State,Individual,,"['Agriculture,Rural & Environment']",Mukhyamantri Nijee Nalkup Yojana,,1.0,mnny,"The scheme provides financial assistance to support farmers in ensuring water availability through borewell construction and motor pump installation.
","['Agriculture', 'Irrigation', 'Borewell', 'Farmer']",2025-11-26T22:18:29.576638
MRfbF5gB5uF80_MG3ZO8,{},['Madhya Pradesh'],COGFGS,State,Individual,,"['Agriculture,Rural & Environment']",Construction of Godown for Grain Storage,,1.0,cogfgs,"Launched on 24th December 2013, the scheme ""Construction of Warehouse for Grain Storage"" by the Panchayat and Rural Development Department, Government of Madhya Pradesh aims to provide modern and scientific food grain storage facilities under Food Security Act 13 to applicants in rural areas.","['Agriculture', 'Farmer', 'Food Security', 'Godown', 'Storage']",2025-11-26T22:18:29.576638
sqG9F5gBXu-iUKXq4XaZ,{},['All'],NAI,Central,Individual,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",National Agriculture Insurance Scheme,,1.0,nai,"The National Agriculture Insurance Scheme (NAIS) was introduced by the Government of India to provide comprehensive insurance coverage and financial support to farmers against crop losses due to natural calamities, pests, and diseases.","['Farmers', 'Crop Insurance', 'Agriculture Subsidy', 'Natural Disaster Coverage']",2025-11-26T22:18:29.576638
nRe9F5gB5uF80_MG35GO,{},['Madhya Pradesh'],CATCICBFA,State,Individual,,"['Agriculture,Rural & Environment', 'Social welfare & Empowerment']",Compensation Amount Towards Cattle Injury Caused by Forest Animals,,1.0,caicoloabfabfa,"Launched on 6th February 2024, the scheme ""Compensation Amount towards Cattle Injury Caused by Forest Animals"" by the Forest Department, Government of Madhya Pradesh, provides compensation in case of death of cattle due to attacks by wild animals.","['Animal', 'Forest', 'Financial Assistance', 'Death', 'Compensation', 'Injury', 'Cattle']",2025-11-26T22:18:29.576638
nxe9F5gB5uF80_MG35H3,{},['Jharkhand'],KSYJ,State,Individual,,"['Agriculture,Rural & Environment']",Kisan Samriddhi Yojana Jharkhand,,1.0,ksyj,"The ""Kisan Samriddhi Yojana"" by the Department of Agriculture, Animal Husbandry & Cooperative, Government of Jharkhand, promotes solar-powered irrigation systems to reduce agricultural costs and dependency on fossil fuels. Farmers receive up to 90% subsidy for solar units under this initiative.","['Farmers', 'Subsidy', 'Solar Units', 'Self-help Group']",2025-11-26T22:18:29.576638
NBfbF5gB5uF80_MG3pPH,{},['Madhya Pradesh'],SFSOMGOSB,State,Individual,,"['Agriculture,Rural & Environment']",Scheme for Supply of Male Goat on Subsidy Basis,,1.0,sfsomgosb,"""Male Goat Supply Scheme on Grant Basis"" aims to improve the breed of indigenous/local goats throughout the state. Through this scheme, one male goat of an improved breed (Jamnapari, Barbari, or Sirohi Bakra) is provided to goat farmers of all categories on a grant basis.","['Animal', 'Goat', 'Insurance', 'Financial Assistance', 'Subsidy']",2025-11-26T22:18:29.576638
SsbbF5gB0AGc0F0i4DcD,{},['Madhya Pradesh'],AABSSOBPMBOS,State,Individual,,"['Agriculture,Rural & Environment']",Advanced Animal Breeding Scheme (Supply of Breedable Pedigree Murrah Bull on Subsidy),,1.0,aabssobpmbos,"""Advanced Animal Breeding Scheme (Supply of Breedable Pedigree Murrah Bulls on Subsidy)"" aims to improve cattle breeding by supplying pedigreed breedable Murrah bulls to progressive cattle rearers and trained cow servants. Murrah bulls are provided with a 75% subsidy to animal keepers.","['Animal', 'Subsidy', 'Cow', 'Breed']",2025-11-26T22:18:29.576638
tMa9F5gB0AGc0F0i3TVT,{},['Gujarat'],KSYG,State,Individual,,"['Utility & Sanitation', 'Agriculture,Rural & Environment']",Kisan Suryoday Yojana (KSY),,1.0,ksyg,"""Kisan Suryoday Yojana (KSY)"" is a Gujarat government initiative launched in 2020-2021 to provide daytime electricity for agricultural activities, utilizing solar and non-conventional energy.

","['Agricultural', 'Electricity Supply', 'Farmer', 'Renewable Energy', 'Irrigation']",2025-11-26T22:18:29.576638
NsY9GJgB0AGc0F0iBzh3,{},['Gujarat'],AFCGWTB,State,Individual,,"['Agriculture,Rural & Environment']","Assistance for Cattleshed, Gaman, Water Tank and Bucket",,1.0,afcgwtb,"The scheme ""Assistance for Cattleshed, Gaman, Water Tank and Bucket"" introduced by the Agriculture, Farmers Welfare and Cooperation Dept., Gujarat, aims to support livestock farmers by offering financial assistance for essential infrastructure such as cattle sheds, gaman, water tanks, and buckets.","['Animal Husbandry', 'Cattleshed', 'Water Tank', 'Shelter For Cattle']",2025-11-26T22:18:29.576638
RKE9GJgBXu-iUKXqB3n8,{},['Gujarat'],SSKPF,State,Individual,,"['Agriculture,Rural & Environment']",Subsidy Scheme on Establishment of 25 R.I.R./Kadaknath & 1000 Broiler Bird’s Unit and Stipend for Poultry Farming Training for Scheduled Tribes People of the State,,1.0,sskpf,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat. It aims to provide financial assistance and training stipends to Scheduled Tribe (ST) individuals in Gujarat for poultry farming.

","['Agriculture', 'Poultry Farming', 'Birds Unit', 'Poultry Farming']",2025-11-26T22:18:29.576638
Jhc9GJgB5uF80_MGDpS4,{},['Gujarat'],ACFAPST,State,Individual,,"['Agriculture,Rural & Environment']",Assistance of Concentrate Feed After Parturition (Scheduled Tribe Category),,1.0,acfapst,"The scheme ""Assistance of Concentrate Feed After Parturition (Scheduled Tribe Category)"" provides 150 kg of BIS Type II concentrate feed to Scheduled Tribe Category livestock owners after parturition to support cattle health, increase milk production, and enhance calf development.

","['Animal Husbandry', 'Cattle Development', 'Milk Production', 'Concentrate Feeds']",2025-11-26T22:18:29.576638
psbqF5gB0AGc0F0i8zcO,{},['Gujarat'],FAFISKC,State,Individual,,"['Agriculture,Rural & Environment']",COP-34 Financial Assistance to Farmer for Interest Subvention (Kishan Credit Card Interest Asst.),,1.0,fafiskc,"Under this scheme, financial assistance in the form of interest subvention is provided to farmers who repay their crop loans on time, helping them improve their agricultural productivity and economic well-being.

","['Agriculture', 'Farmer', 'Interest Subvention']",2025-11-26T22:18:29.576638
T8Y9GJgB0AGc0F0iEDhe,{},['Gujarat'],ACFPASC,State,Individual,,"['Agriculture,Rural & Environment']",Assistance of Concentrate Feed for Pregnant Animals (Scheduled Caste Category),,1.0,acfpasc,"This scheme provides free BIS type II concentrate feed to pregnant cattle owned by Scheduled Caste Category livestock owners in Gujarat to ensure their good health, boost immunity, prevent metabolic diseases, and enhance milk production.

","['Animal Husbandry', 'Pregnant Cattle', 'Milk Production']",2025-11-26T22:18:29.576638
L6E9GJgBXu-iUKXqBHnW,{},['Gujarat'],CDSG,State,Individual,,"['Agriculture,Rural & Environment']",Coconut Development Scheme,,1.0,cdsg,"The ""Coconut Development Scheme"" introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat, aims to support farmers by providing quality coconut saplings and financial assistance for coconut cultivation. ","['Agriculture', 'Farmer', 'Coconut Saplings Distribution']",2025-11-26T22:18:29.576638
NRfAF5gB5uF80_MGb5L1,{},['Gujarat'],WFAFCP,State,Individual,,"['Agriculture,Rural & Environment']",Wire Fencing Around the Farm for Crop Protection,,1.0,wfafcp,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Dept., Gujarat. It aims to protect farmers' crops from damage caused by wild and stray animals by providing financial assistance for wire fencing around farms.

","['Agriculture', 'Farmer', 'Farmers Group', 'Crop Protection', 'Wire Fencing']",2025-11-26T22:18:29.576638
MKE9GJgBXu-iUKXqBXkK,{},['Gujarat'],SOFMG,State,Individual,,"['Agriculture,Rural & Environment']",Supply of Fodder Minikit,,1.0,sofmg,"The ""Supply of Fodder Minikit"" scheme introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat, aims to provide improved varieties of fodder seeds to farmers.","['Animal Husbandry', 'Fodder Minikit']",2025-11-26T22:18:29.576638
MaE9GJgBXu-iUKXqBXkh,{},['Gujarat'],IAIFCPB,State,Individual,,"['Agriculture,Rural & Environment']",Incentive to Owners of A.I. Born Female Calf through Pure Breeding in Indigenous Cow Across the State,,1.0,iaifcpb,The scheme aims to support livestock owners in maintaining and increasing the population of indigenous cattle breeds like Gir and Kankrej.,"['Animal Husbandry', 'Artificial Insemination', 'Female Calf Breeding']",2025-11-26T22:18:29.576638
DRc9GJgB5uF80_MGBZQ5,{},['Gujarat'],CIAD,State,Individual,,"['Agriculture,Rural & Environment', 'Banking,Financial Services and Insurance']",Compensation in Animal Death,,1.0,ciad,"The ""Compensation in Animal Death"" scheme introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat, provides financial assistance to animal breeders who suffer livestock losses due to natural disasters, diseases, or poisoning.

","['Animal Husbandry', 'Animal Insurance', 'Death Compensation']",2025-11-26T22:18:29.576638
-Re_F5gB5uF80_MGjZGa,{},['Jharkhand'],RPCS,State,Individual,,"['Agriculture,Rural & Environment']",Rearing Pond Construction Scheme,,1.0,rpcs,"The ""Rearing Pond Construction Scheme"" by the Department of Agriculture, Animal Husbandry, and Cooperation, Government of Jharkhand, aims to promote fish farming by providing financial aid for constructing rearing ponds. Beneficiaries receive up to 80% government assistance for Scheduled Castes (SC)","['Financial Assistance', 'Pond', 'Construction', 'Scheduled Castes', 'Scheduled Tribes']",2025-11-26T22:18:29.576638
_aG_F5gBXu-iUKXqjXb0,{},['Chhattisgarh'],PMSCH,State,Individual,,"['Agriculture,Rural & Environment']",Pashudhan Mitra Scheme,,1.0,pmsch,"Launched on 20th June 2013, the scheme ""Pashudhan Mitra Scheme1"" by the Animal Husbandry Department, Govt of Chhattisgarh, aims to expand veterinary and breeding services, strengthen service delivery, and provide incentive honorariums to Pashudhan Mitras for livelihood support.","['Animal', 'Agriculture', 'Breeding', 'Husbandry', 'Cattle']",2025-11-26T22:18:29.576638
4he_F5gB5uF80_MGhZFT,{},['Madhya Pradesh'],KSAS,State,Individual,,"['Agriculture,Rural & Environment']",Kharmore Sonchidia Award Scheme,,1.0,ksas,"In the scheme ""Kharmore Sonchidia Award"" by the Forest Department, Government of Madhya Pradesh, the farmers are rewarded with ₹5,000/- if a Kharmor bird is sighted in the private land of the farmer and ₹10,000/- if a Golden bird is sighted in the private land of the farmer.","['Award', 'Bird', 'Farmer', 'Financial Assistance']",2025-11-26T22:18:29.576638
